class,word,count,probability
pos,diagnosis,1,2.885453275855104e-06
pos,saturating,1,2.885453275855104e-06
pos,noteworthies,1,2.885453275855104e-06
pos,berridge,1,2.885453275855104e-06
pos,carjackers,1,2.885453275855104e-06
pos,intermingling,1,2.885453275855104e-06
pos,baking,1,2.885453275855104e-06
pos,strayed,1,2.885453275855104e-06
pos,epigraph,1,2.885453275855104e-06
pos,illeana,1,2.885453275855104e-06
pos,ents,1,2.885453275855104e-06
pos,gawky,1,2.885453275855104e-06
pos,liberates,1,2.885453275855104e-06
pos,tirelessly,1,2.885453275855104e-06
pos,boosterism,1,2.885453275855104e-06
pos,rests,1,2.885453275855104e-06
pos,economics,1,2.885453275855104e-06
pos,tranquilizers,1,2.885453275855104e-06
pos,heedful,1,2.885453275855104e-06
pos,rosenberg,1,2.885453275855104e-06
pos,overworking,1,2.885453275855104e-06
pos,emptor,1,2.885453275855104e-06
pos,watering,1,2.885453275855104e-06
pos,leaks,1,2.885453275855104e-06
pos,abbotts,1,2.885453275855104e-06
pos,wart,1,2.885453275855104e-06
pos,quibbling,1,2.885453275855104e-06
pos,aligned,1,2.885453275855104e-06
pos,kraup,1,2.885453275855104e-06
pos,verdant,1,2.885453275855104e-06
pos,wallows,1,2.885453275855104e-06
pos,brest,1,2.885453275855104e-06
pos,bellylaughs,1,2.885453275855104e-06
pos,twitching,1,2.885453275855104e-06
pos,flustered,1,2.885453275855104e-06
pos,albany,1,2.885453275855104e-06
pos,waterfront,1,2.885453275855104e-06
pos,brigand,1,2.885453275855104e-06
pos,stepchildren,1,2.885453275855104e-06
pos,decalogue,1,2.885453275855104e-06
pos,overtakes,1,2.885453275855104e-06
pos,documents,1,2.885453275855104e-06
pos,setpieces,1,2.885453275855104e-06
pos,sheltering,1,2.885453275855104e-06
pos,eavesdropping,1,2.885453275855104e-06
pos,banged,1,2.885453275855104e-06
pos,oswald,1,2.885453275855104e-06
pos,wickedness,1,2.885453275855104e-06
pos,frisky,1,2.885453275855104e-06
pos,persist,1,2.885453275855104e-06
pos,maximal,1,2.885453275855104e-06
pos,sparticus,1,2.885453275855104e-06
pos,boni,1,2.885453275855104e-06
pos,mounts,1,2.885453275855104e-06
pos,operatives,1,2.885453275855104e-06
pos,henchlady,1,2.885453275855104e-06
pos,modine,1,2.885453275855104e-06
pos,generics,1,2.885453275855104e-06
pos,kien,1,2.885453275855104e-06
pos,cutest,1,2.885453275855104e-06
pos,whiff,1,2.885453275855104e-06
pos,tasha,1,2.885453275855104e-06
pos,idelogy,1,2.885453275855104e-06
pos,stroehmann,1,2.885453275855104e-06
pos,doffs,1,2.885453275855104e-06
pos,dumbfounded,1,2.885453275855104e-06
pos,solemnly,1,2.885453275855104e-06
pos,gambled,1,2.885453275855104e-06
pos,gambler,1,2.885453275855104e-06
pos,affront,1,2.885453275855104e-06
pos,enabled,1,2.885453275855104e-06
pos,mink,1,2.885453275855104e-06
pos,seer,1,2.885453275855104e-06
pos,mina,1,2.885453275855104e-06
pos,ming,1,2.885453275855104e-06
pos,seed,1,2.885453275855104e-06
pos,canny,1,2.885453275855104e-06
pos,butoy,1,2.885453275855104e-06
pos,crispin,1,2.885453275855104e-06
pos,memorabilia,1,2.885453275855104e-06
pos,testicular,1,2.885453275855104e-06
pos,assisting,1,2.885453275855104e-06
pos,mushy,1,2.885453275855104e-06
pos,consumes,1,2.885453275855104e-06
pos,convolutedly,1,2.885453275855104e-06
pos,alvin,1,2.885453275855104e-06
pos,brimstone,1,2.885453275855104e-06
pos,abides,1,2.885453275855104e-06
pos,inventor,1,2.885453275855104e-06
pos,disconnecting,1,2.885453275855104e-06
pos,rejoicing,1,2.885453275855104e-06
pos,overflows,1,2.885453275855104e-06
pos,beater,1,2.885453275855104e-06
pos,profundis,1,2.885453275855104e-06
pos,scudding,1,2.885453275855104e-06
pos,sinker,1,2.885453275855104e-06
pos,cower,1,2.885453275855104e-06
pos,smacks,1,2.885453275855104e-06
pos,baboon,1,2.885453275855104e-06
pos,manolo,1,2.885453275855104e-06
pos,blitzes,1,2.885453275855104e-06
pos,dismembered,1,2.885453275855104e-06
pos,beautician,1,2.885453275855104e-06
pos,und,1,2.885453275855104e-06
pos,stygian,1,2.885453275855104e-06
pos,pate,1,2.885453275855104e-06
pos,otherworldliness,1,2.885453275855104e-06
pos,rainer,1,2.885453275855104e-06
pos,riled,1,2.885453275855104e-06
pos,compton,1,2.885453275855104e-06
pos,erect,1,2.885453275855104e-06
pos,hanksian,1,2.885453275855104e-06
pos,replicate,1,2.885453275855104e-06
pos,timbre,1,2.885453275855104e-06
pos,chun,1,2.885453275855104e-06
pos,chum,1,2.885453275855104e-06
pos,regretted,1,2.885453275855104e-06
pos,melted,1,2.885453275855104e-06
pos,caraccio,1,2.885453275855104e-06
pos,krige,1,2.885453275855104e-06
pos,nivola,1,2.885453275855104e-06
pos,signifcance,1,2.885453275855104e-06
pos,vibrates,1,2.885453275855104e-06
pos,differing,1,2.885453275855104e-06
pos,kin,1,2.885453275855104e-06
pos,hydrophobia,1,2.885453275855104e-06
pos,givers,1,2.885453275855104e-06
pos,tattooed,1,2.885453275855104e-06
pos,legion,1,2.885453275855104e-06
pos,stomper,1,2.885453275855104e-06
pos,characted,1,2.885453275855104e-06
pos,spielbergs,1,2.885453275855104e-06
pos,dreamt,1,2.885453275855104e-06
pos,daemon,1,2.885453275855104e-06
pos,grading,1,2.885453275855104e-06
pos,snickered,1,2.885453275855104e-06
pos,banjos,1,2.885453275855104e-06
pos,empowerment,1,2.885453275855104e-06
pos,ribs,1,2.885453275855104e-06
pos,underperforms,1,2.885453275855104e-06
pos,farrell,1,2.885453275855104e-06
pos,amounted,1,2.885453275855104e-06
pos,neighing,1,2.885453275855104e-06
pos,caprio,1,2.885453275855104e-06
pos,catalysts,1,2.885453275855104e-06
pos,lampoon,1,2.885453275855104e-06
pos,alread,1,2.885453275855104e-06
pos,entombment,1,2.885453275855104e-06
pos,overkilling,1,2.885453275855104e-06
pos,claimants,1,2.885453275855104e-06
pos,anthrax,1,2.885453275855104e-06
pos,aunts,1,2.885453275855104e-06
pos,willful,1,2.885453275855104e-06
pos,demesne,1,2.885453275855104e-06
pos,garland,1,2.885453275855104e-06
pos,sensuous,1,2.885453275855104e-06
pos,shatters,1,2.885453275855104e-06
pos,outskirts,1,2.885453275855104e-06
pos,wissner,1,2.885453275855104e-06
pos,anglican,1,2.885453275855104e-06
pos,downplays,1,2.885453275855104e-06
pos,assailants,1,2.885453275855104e-06
pos,debra,1,2.885453275855104e-06
pos,proletarian,1,2.885453275855104e-06
pos,inclusions,1,2.885453275855104e-06
pos,burnout,1,2.885453275855104e-06
pos,countdown,1,2.885453275855104e-06
pos,skirting,1,2.885453275855104e-06
pos,turnabout,1,2.885453275855104e-06
pos,brazillian,1,2.885453275855104e-06
pos,cleaners,1,2.885453275855104e-06
pos,cetera,1,2.885453275855104e-06
pos,reunite,1,2.885453275855104e-06
pos,possibilites,1,2.885453275855104e-06
pos,dweller,1,2.885453275855104e-06
pos,superstition,1,2.885453275855104e-06
pos,tusken,1,2.885453275855104e-06
pos,bruised,1,2.885453275855104e-06
pos,ache,1,2.885453275855104e-06
pos,swagger,1,2.885453275855104e-06
pos,tandem,1,2.885453275855104e-06
pos,orator,1,2.885453275855104e-06
pos,demolish,1,2.885453275855104e-06
pos,poslethwaite,1,2.885453275855104e-06
pos,simpletons,1,2.885453275855104e-06
pos,spinella,1,2.885453275855104e-06
pos,gladstone,1,2.885453275855104e-06
pos,classrooms,1,2.885453275855104e-06
pos,edna,1,2.885453275855104e-06
pos,winston,1,2.885453275855104e-06
pos,boxoffice,1,2.885453275855104e-06
pos,lorde,1,2.885453275855104e-06
pos,confuses,1,2.885453275855104e-06
pos,skateboarders,1,2.885453275855104e-06
pos,mat,1,2.885453275855104e-06
pos,mac,1,2.885453275855104e-06
pos,journals,1,2.885453275855104e-06
pos,deceive,1,2.885453275855104e-06
pos,fruitition,1,2.885453275855104e-06
pos,adhesive,1,2.885453275855104e-06
pos,brained,1,2.885453275855104e-06
pos,buns,1,2.885453275855104e-06
pos,startrek,1,2.885453275855104e-06
pos,minbo,1,2.885453275855104e-06
pos,undisclosed,1,2.885453275855104e-06
pos,safari,1,2.885453275855104e-06
pos,infamously,1,2.885453275855104e-06
pos,misgivings,1,2.885453275855104e-06
pos,whirlwinds,1,2.885453275855104e-06
pos,goth,1,2.885453275855104e-06
pos,orr,1,2.885453275855104e-06
pos,telegraphs,1,2.885453275855104e-06
pos,felonies,1,2.885453275855104e-06
pos,brooke,1,2.885453275855104e-06
pos,ore,1,2.885453275855104e-06
pos,poked,1,2.885453275855104e-06
pos,roswell,1,2.885453275855104e-06
pos,placards,1,2.885453275855104e-06
pos,participated,1,2.885453275855104e-06
pos,anus,1,2.885453275855104e-06
pos,satirically,1,2.885453275855104e-06
pos,cleanse,1,2.885453275855104e-06
pos,messiest,1,2.885453275855104e-06
pos,booted,1,2.885453275855104e-06
pos,notched,1,2.885453275855104e-06
pos,manufacture,1,2.885453275855104e-06
pos,androgony,1,2.885453275855104e-06
pos,dugan,1,2.885453275855104e-06
pos,stubby,1,2.885453275855104e-06
pos,bossa,1,2.885453275855104e-06
pos,speakers,1,2.885453275855104e-06
pos,drubbing,1,2.885453275855104e-06
pos,isolate,1,2.885453275855104e-06
pos,clearwater,1,2.885453275855104e-06
pos,finzi,1,2.885453275855104e-06
pos,frolicked,1,2.885453275855104e-06
pos,fops,1,2.885453275855104e-06
pos,friedman,1,2.885453275855104e-06
pos,nolan,1,2.885453275855104e-06
pos,feng,1,2.885453275855104e-06
pos,plume,1,2.885453275855104e-06
pos,plumb,1,2.885453275855104e-06
pos,lorenzo,1,2.885453275855104e-06
pos,diddly,1,2.885453275855104e-06
pos,employers,1,2.885453275855104e-06
pos,testimonials,1,2.885453275855104e-06
pos,businesswoman,1,2.885453275855104e-06
pos,abberline,1,2.885453275855104e-06
pos,dehaven,1,2.885453275855104e-06
pos,reevaluation,1,2.885453275855104e-06
pos,ornament,1,2.885453275855104e-06
pos,klieg,1,2.885453275855104e-06
pos,parental,1,2.885453275855104e-06
pos,loonier,1,2.885453275855104e-06
pos,crucified,1,2.885453275855104e-06
pos,unsecure,1,2.885453275855104e-06
pos,svengalian,1,2.885453275855104e-06
pos,icily,1,2.885453275855104e-06
pos,amateurs,1,2.885453275855104e-06
pos,bibile,1,2.885453275855104e-06
pos,slain,1,2.885453275855104e-06
pos,cilauro,1,2.885453275855104e-06
pos,technicalities,1,2.885453275855104e-06
pos,specializing,1,2.885453275855104e-06
pos,intrude,1,2.885453275855104e-06
pos,niftiest,1,2.885453275855104e-06
pos,invigorate,1,2.885453275855104e-06
pos,huckster,1,2.885453275855104e-06
pos,siphoned,1,2.885453275855104e-06
pos,flexes,1,2.885453275855104e-06
pos,cauterize,1,2.885453275855104e-06
pos,climbing,1,2.885453275855104e-06
pos,foghorn,1,2.885453275855104e-06
pos,monet,1,2.885453275855104e-06
pos,adjustments,1,2.885453275855104e-06
pos,sidesplitting,1,2.885453275855104e-06
pos,pups,1,2.885453275855104e-06
pos,nanook,1,2.885453275855104e-06
pos,heavies,1,2.885453275855104e-06
pos,pill,1,2.885453275855104e-06
pos,genome,1,2.885453275855104e-06
pos,welland,1,2.885453275855104e-06
pos,indisputable,1,2.885453275855104e-06
pos,grouchiness,1,2.885453275855104e-06
pos,titan,1,2.885453275855104e-06
pos,lackeys,1,2.885453275855104e-06
pos,cabs,1,2.885453275855104e-06
pos,extensively,1,2.885453275855104e-06
pos,highbrow,1,2.885453275855104e-06
pos,linoleum,1,2.885453275855104e-06
pos,submerging,1,2.885453275855104e-06
pos,untamed,1,2.885453275855104e-06
pos,fringe,1,2.885453275855104e-06
pos,mixer,1,2.885453275855104e-06
pos,zakk,1,2.885453275855104e-06
pos,wilds,1,2.885453275855104e-06
pos,bountiful,1,2.885453275855104e-06
pos,obsessional,1,2.885453275855104e-06
pos,brancia,1,2.885453275855104e-06
pos,watkin,1,2.885453275855104e-06
pos,storytellers,1,2.885453275855104e-06
pos,hiccup,1,2.885453275855104e-06
pos,shrugs,1,2.885453275855104e-06
pos,downstairs,1,2.885453275855104e-06
pos,benton,1,2.885453275855104e-06
pos,horseplay,1,2.885453275855104e-06
pos,townfolk,1,2.885453275855104e-06
pos,izzard,1,2.885453275855104e-06
pos,sufferings,1,2.885453275855104e-06
pos,personnel,1,2.885453275855104e-06
pos,repent,1,2.885453275855104e-06
pos,ordinaryness,1,2.885453275855104e-06
pos,decorates,1,2.885453275855104e-06
pos,resembled,1,2.885453275855104e-06
pos,watergate,1,2.885453275855104e-06
pos,worms,1,2.885453275855104e-06
pos,campell,1,2.885453275855104e-06
pos,mommies,1,2.885453275855104e-06
pos,felton,1,2.885453275855104e-06
pos,victoire,1,2.885453275855104e-06
pos,hideout,1,2.885453275855104e-06
pos,bleach,1,2.885453275855104e-06
pos,dictatorship,1,2.885453275855104e-06
pos,kati,1,2.885453275855104e-06
pos,inelegantly,1,2.885453275855104e-06
pos,unsuspected,1,2.885453275855104e-06
pos,uncharismatic,1,2.885453275855104e-06
pos,auriga,1,2.885453275855104e-06
pos,withheld,1,2.885453275855104e-06
pos,grasshopper,1,2.885453275855104e-06
pos,cigars,1,2.885453275855104e-06
pos,illogical,1,2.885453275855104e-06
pos,sickboy,1,2.885453275855104e-06
pos,dabbles,1,2.885453275855104e-06
pos,lawyerly,1,2.885453275855104e-06
pos,lubricants,1,2.885453275855104e-06
pos,whereupon,1,2.885453275855104e-06
pos,abortionist,1,2.885453275855104e-06
pos,yeomen,1,2.885453275855104e-06
pos,shack,1,2.885453275855104e-06
pos,amenities,1,2.885453275855104e-06
pos,curtolo,1,2.885453275855104e-06
pos,dunks,1,2.885453275855104e-06
pos,wiper,1,2.885453275855104e-06
pos,blas,1,2.885453275855104e-06
pos,populus,1,2.885453275855104e-06
pos,yolande,1,2.885453275855104e-06
pos,goads,1,2.885453275855104e-06
pos,albarn,1,2.885453275855104e-06
pos,slovenly,1,2.885453275855104e-06
pos,attain,1,2.885453275855104e-06
pos,reliving,1,2.885453275855104e-06
pos,morte,1,2.885453275855104e-06
pos,larsen,1,2.885453275855104e-06
pos,unflashy,1,2.885453275855104e-06
pos,narcissistically,1,2.885453275855104e-06
pos,hijinks,1,2.885453275855104e-06
pos,blunder,1,2.885453275855104e-06
pos,fondest,1,2.885453275855104e-06
pos,winged,1,2.885453275855104e-06
pos,radar,1,2.885453275855104e-06
pos,yourselves,1,2.885453275855104e-06
pos,lashings,1,2.885453275855104e-06
pos,forebodings,1,2.885453275855104e-06
pos,upping,1,2.885453275855104e-06
pos,oxford,1,2.885453275855104e-06
pos,deteriorates,1,2.885453275855104e-06
pos,romanticizing,1,2.885453275855104e-06
pos,overacted,1,2.885453275855104e-06
pos,forthright,1,2.885453275855104e-06
pos,hara,1,2.885453275855104e-06
pos,rattigan,1,2.885453275855104e-06
pos,orient,1,2.885453275855104e-06
pos,caligula,1,2.885453275855104e-06
pos,fatales,1,2.885453275855104e-06
pos,throes,1,2.885453275855104e-06
pos,crowing,1,2.885453275855104e-06
pos,ironed,1,2.885453275855104e-06
pos,foreground,1,2.885453275855104e-06
pos,disobedience,1,2.885453275855104e-06
pos,motherfucker,1,2.885453275855104e-06
pos,psychosexual,1,2.885453275855104e-06
pos,reinforced,1,2.885453275855104e-06
pos,shoah,1,2.885453275855104e-06
pos,militant,1,2.885453275855104e-06
pos,regulation,1,2.885453275855104e-06
pos,assumption,1,2.885453275855104e-06
pos,bartkowiak,1,2.885453275855104e-06
pos,unshrouded,1,2.885453275855104e-06
pos,overplays,1,2.885453275855104e-06
pos,drapes,1,2.885453275855104e-06
pos,draped,1,2.885453275855104e-06
pos,supposes,1,2.885453275855104e-06
pos,maniacally,1,2.885453275855104e-06
pos,unimpeachable,1,2.885453275855104e-06
pos,categorized,1,2.885453275855104e-06
pos,insufferable,1,2.885453275855104e-06
pos,necrophilia,1,2.885453275855104e-06
pos,salmon,1,2.885453275855104e-06
pos,giggling,1,2.885453275855104e-06
pos,spoilsport,1,2.885453275855104e-06
pos,whetted,1,2.885453275855104e-06
pos,devestating,1,2.885453275855104e-06
pos,minimizing,1,2.885453275855104e-06
pos,contorted,1,2.885453275855104e-06
pos,affiliations,1,2.885453275855104e-06
pos,schlockfest,1,2.885453275855104e-06
pos,override,1,2.885453275855104e-06
pos,ruiz,1,2.885453275855104e-06
pos,mein,1,2.885453275855104e-06
pos,meir,1,2.885453275855104e-06
pos,huff,1,2.885453275855104e-06
pos,testifying,1,2.885453275855104e-06
pos,fledged,1,2.885453275855104e-06
pos,excavation,1,2.885453275855104e-06
pos,espadrilles,1,2.885453275855104e-06
pos,outsmarted,1,2.885453275855104e-06
pos,excusable,1,2.885453275855104e-06
pos,repairs,1,2.885453275855104e-06
pos,electoral,1,2.885453275855104e-06
pos,hornby,1,2.885453275855104e-06
pos,windswept,1,2.885453275855104e-06
pos,guernica,1,2.885453275855104e-06
pos,rosio,1,2.885453275855104e-06
pos,chivalrously,1,2.885453275855104e-06
pos,pepsi,1,2.885453275855104e-06
pos,egotism,1,2.885453275855104e-06
pos,popul,1,2.885453275855104e-06
pos,lugubriously,1,2.885453275855104e-06
pos,cowers,1,2.885453275855104e-06
pos,gai,1,2.885453275855104e-06
pos,gab,1,2.885453275855104e-06
pos,trojan,1,2.885453275855104e-06
pos,lingo,1,2.885453275855104e-06
pos,heroically,1,2.885453275855104e-06
pos,violently,1,2.885453275855104e-06
pos,stubbornly,1,2.885453275855104e-06
pos,sociologist,1,2.885453275855104e-06
pos,engrosses,1,2.885453275855104e-06
pos,absolved,1,2.885453275855104e-06
pos,functionary,1,2.885453275855104e-06
pos,paneling,1,2.885453275855104e-06
pos,penitentiaries,1,2.885453275855104e-06
pos,passionless,1,2.885453275855104e-06
pos,homies,1,2.885453275855104e-06
pos,administrative,1,2.885453275855104e-06
pos,brainstorm,1,2.885453275855104e-06
pos,salutes,1,2.885453275855104e-06
pos,degenerated,1,2.885453275855104e-06
pos,semi,1,2.885453275855104e-06
pos,cogs,1,2.885453275855104e-06
pos,surging,1,2.885453275855104e-06
pos,krabb,1,2.885453275855104e-06
pos,grossest,1,2.885453275855104e-06
pos,luppi,1,2.885453275855104e-06
pos,pell,1,2.885453275855104e-06
pos,mcbeal,1,2.885453275855104e-06
pos,stomps,1,2.885453275855104e-06
pos,previewed,1,2.885453275855104e-06
pos,mauds,1,2.885453275855104e-06
pos,novikov,1,2.885453275855104e-06
pos,extensions,1,2.885453275855104e-06
pos,archenemies,1,2.885453275855104e-06
pos,bluster,1,2.885453275855104e-06
pos,grammy,1,2.885453275855104e-06
pos,clack,1,2.885453275855104e-06
pos,ontario,1,2.885453275855104e-06
pos,yamazaki,1,2.885453275855104e-06
pos,immigration,1,2.885453275855104e-06
pos,pounder,1,2.885453275855104e-06
pos,getty,1,2.885453275855104e-06
pos,adair,1,2.885453275855104e-06
pos,studebakers,1,2.885453275855104e-06
pos,jumbo,1,2.885453275855104e-06
pos,exhilerating,1,2.885453275855104e-06
pos,wisened,1,2.885453275855104e-06
pos,superflous,1,2.885453275855104e-06
pos,excuses,1,2.885453275855104e-06
pos,warrirors,1,2.885453275855104e-06
pos,brushing,1,2.885453275855104e-06
pos,stipe,1,2.885453275855104e-06
pos,eszterhaz,1,2.885453275855104e-06
pos,rallied,1,2.885453275855104e-06
pos,negating,1,2.885453275855104e-06
pos,speculations,1,2.885453275855104e-06
pos,insectopia,1,2.885453275855104e-06
pos,potboiler,1,2.885453275855104e-06
pos,pope,1,2.885453275855104e-06
pos,corroding,1,2.885453275855104e-06
pos,rhyme,1,2.885453275855104e-06
pos,avalon,1,2.885453275855104e-06
pos,splattering,1,2.885453275855104e-06
pos,helgeland,1,2.885453275855104e-06
pos,iniquity,1,2.885453275855104e-06
pos,villiany,1,2.885453275855104e-06
pos,synergism,1,2.885453275855104e-06
pos,levitch,1,2.885453275855104e-06
pos,paddle,1,2.885453275855104e-06
pos,inconveniences,1,2.885453275855104e-06
pos,clipboard,1,2.885453275855104e-06
pos,spacing,1,2.885453275855104e-06
pos,nimbly,1,2.885453275855104e-06
pos,jointly,1,2.885453275855104e-06
pos,gunton,1,2.885453275855104e-06
pos,discouragingly,1,2.885453275855104e-06
pos,koons,1,2.885453275855104e-06
pos,existent,1,2.885453275855104e-06
pos,looted,1,2.885453275855104e-06
pos,crowbar,1,2.885453275855104e-06
pos,formulates,1,2.885453275855104e-06
pos,privately,1,2.885453275855104e-06
pos,sewers,1,2.885453275855104e-06
pos,festivals,1,2.885453275855104e-06
pos,gateway,1,2.885453275855104e-06
pos,bested,1,2.885453275855104e-06
pos,ferrets,1,2.885453275855104e-06
pos,breezily,1,2.885453275855104e-06
pos,swooping,1,2.885453275855104e-06
pos,joyfully,1,2.885453275855104e-06
pos,embarked,1,2.885453275855104e-06
pos,mcglory,1,2.885453275855104e-06
pos,nitpicks,1,2.885453275855104e-06
pos,reserves,1,2.885453275855104e-06
pos,ascension,1,2.885453275855104e-06
pos,psyched,1,2.885453275855104e-06
pos,grimaces,1,2.885453275855104e-06
pos,lamp,1,2.885453275855104e-06
pos,fisburne,1,2.885453275855104e-06
pos,minding,1,2.885453275855104e-06
pos,klan,1,2.885453275855104e-06
pos,counterbalanced,1,2.885453275855104e-06
pos,bink,1,2.885453275855104e-06
pos,shagless,1,2.885453275855104e-06
pos,thyself,1,2.885453275855104e-06
pos,spasmodic,1,2.885453275855104e-06
pos,kindergarten,1,2.885453275855104e-06
pos,fiesta,1,2.885453275855104e-06
pos,reloading,1,2.885453275855104e-06
pos,virulent,1,2.885453275855104e-06
pos,toffler,1,2.885453275855104e-06
pos,buena,1,2.885453275855104e-06
pos,jugular,1,2.885453275855104e-06
pos,jonesy,1,2.885453275855104e-06
pos,plods,1,2.885453275855104e-06
pos,understudy,1,2.885453275855104e-06
pos,smog,1,2.885453275855104e-06
pos,purplish,1,2.885453275855104e-06
pos,idella,1,2.885453275855104e-06
pos,duffle,1,2.885453275855104e-06
pos,classism,1,2.885453275855104e-06
pos,scalding,1,2.885453275855104e-06
pos,tributes,1,2.885453275855104e-06
pos,fleshes,1,2.885453275855104e-06
pos,decrease,1,2.885453275855104e-06
pos,harum,1,2.885453275855104e-06
pos,johner,1,2.885453275855104e-06
pos,sixteenth,1,2.885453275855104e-06
pos,infidelities,1,2.885453275855104e-06
pos,smolder,1,2.885453275855104e-06
pos,pedal,1,2.885453275855104e-06
pos,jocky,1,2.885453275855104e-06
pos,flashed,1,2.885453275855104e-06
pos,charact,1,2.885453275855104e-06
pos,gambon,1,2.885453275855104e-06
pos,neutralize,1,2.885453275855104e-06
pos,hagen,1,2.885453275855104e-06
pos,gidley,1,2.885453275855104e-06
pos,min,1,2.885453275855104e-06
pos,mie,1,2.885453275855104e-06
pos,imbibed,1,2.885453275855104e-06
pos,salle,1,2.885453275855104e-06
pos,savages,1,2.885453275855104e-06
pos,posits,1,2.885453275855104e-06
pos,signifying,1,2.885453275855104e-06
pos,propagate,1,2.885453275855104e-06
pos,savaged,1,2.885453275855104e-06
pos,hoodwink,1,2.885453275855104e-06
pos,gurus,1,2.885453275855104e-06
pos,bregman,1,2.885453275855104e-06
pos,denouncing,1,2.885453275855104e-06
pos,galvanizing,1,2.885453275855104e-06
pos,machinists,1,2.885453275855104e-06
pos,gasping,1,2.885453275855104e-06
pos,corruptor,1,2.885453275855104e-06
pos,sirocco,1,2.885453275855104e-06
pos,lobs,1,2.885453275855104e-06
pos,resteraunt,1,2.885453275855104e-06
pos,cycles,1,2.885453275855104e-06
pos,enhancer,1,2.885453275855104e-06
pos,ebola,1,2.885453275855104e-06
pos,zinger,1,2.885453275855104e-06
pos,festering,1,2.885453275855104e-06
pos,exclaim,1,2.885453275855104e-06
pos,whooshed,1,2.885453275855104e-06
pos,murch,1,2.885453275855104e-06
pos,flatliners,1,2.885453275855104e-06
pos,basing,1,2.885453275855104e-06
pos,unearthed,1,2.885453275855104e-06
pos,cameraderie,1,2.885453275855104e-06
pos,preforming,1,2.885453275855104e-06
pos,sausages,1,2.885453275855104e-06
pos,bulb,1,2.885453275855104e-06
pos,divisions,1,2.885453275855104e-06
pos,multi,1,2.885453275855104e-06
pos,sensationalistic,1,2.885453275855104e-06
pos,entrepreneurial,1,2.885453275855104e-06
pos,inherits,1,2.885453275855104e-06
pos,artsier,1,2.885453275855104e-06
pos,curiousity,1,2.885453275855104e-06
pos,eugenio,1,2.885453275855104e-06
pos,infer,1,2.885453275855104e-06
pos,guises,1,2.885453275855104e-06
pos,mcpherson,1,2.885453275855104e-06
pos,antonia,1,2.885453275855104e-06
pos,pickpocket,1,2.885453275855104e-06
pos,englund,1,2.885453275855104e-06
pos,jeroen,1,2.885453275855104e-06
pos,burgon,1,2.885453275855104e-06
pos,ado,1,2.885453275855104e-06
pos,pleasureless,1,2.885453275855104e-06
pos,defecation,1,2.885453275855104e-06
pos,spinetinglingly,1,2.885453275855104e-06
pos,brassieres,1,2.885453275855104e-06
pos,lugosi,1,2.885453275855104e-06
pos,withdrew,1,2.885453275855104e-06
pos,unreleased,1,2.885453275855104e-06
pos,unwind,1,2.885453275855104e-06
pos,obliterated,1,2.885453275855104e-06
pos,tableware,1,2.885453275855104e-06
pos,esteem,1,2.885453275855104e-06
pos,gleaned,1,2.885453275855104e-06
pos,ridge,1,2.885453275855104e-06
pos,rococo,1,2.885453275855104e-06
pos,glib,1,2.885453275855104e-06
pos,clintonesqe,1,2.885453275855104e-06
pos,excruciatingly,1,2.885453275855104e-06
pos,undiluted,1,2.885453275855104e-06
pos,dionne,1,2.885453275855104e-06
pos,messily,1,2.885453275855104e-06
pos,impossibility,1,2.885453275855104e-06
pos,satirist,1,2.885453275855104e-06
pos,dictatorships,1,2.885453275855104e-06
pos,wallow,1,2.885453275855104e-06
pos,revoltingly,1,2.885453275855104e-06
pos,laughers,1,2.885453275855104e-06
pos,garters,1,2.885453275855104e-06
pos,rightist,1,2.885453275855104e-06
pos,tampons,1,2.885453275855104e-06
pos,frailty,1,2.885453275855104e-06
pos,determinedly,1,2.885453275855104e-06
pos,jetset,1,2.885453275855104e-06
pos,klendathu,1,2.885453275855104e-06
pos,soundtracks,1,2.885453275855104e-06
pos,biner,1,2.885453275855104e-06
pos,exemplifying,1,2.885453275855104e-06
pos,undressing,1,2.885453275855104e-06
pos,caretakers,1,2.885453275855104e-06
pos,chagrinned,1,2.885453275855104e-06
pos,stipulated,1,2.885453275855104e-06
pos,entendres,1,2.885453275855104e-06
pos,regicide,1,2.885453275855104e-06
pos,ravishing,1,2.885453275855104e-06
pos,boingo,1,2.885453275855104e-06
pos,tshombe,1,2.885453275855104e-06
pos,grieg,1,2.885453275855104e-06
pos,reeled,1,2.885453275855104e-06
pos,lukas,1,2.885453275855104e-06
pos,copulating,1,2.885453275855104e-06
pos,carmel,1,2.885453275855104e-06
pos,villalobos,1,2.885453275855104e-06
pos,moisten,1,2.885453275855104e-06
pos,jeffries,1,2.885453275855104e-06
pos,swallows,1,2.885453275855104e-06
pos,delicacy,1,2.885453275855104e-06
pos,coffers,1,2.885453275855104e-06
pos,vegans,1,2.885453275855104e-06
pos,snarling,1,2.885453275855104e-06
pos,artistical,1,2.885453275855104e-06
pos,innuendoes,1,2.885453275855104e-06
pos,misadventure,1,2.885453275855104e-06
pos,underside,1,2.885453275855104e-06
pos,clapped,1,2.885453275855104e-06
pos,patootie,1,2.885453275855104e-06
pos,phallic,1,2.885453275855104e-06
pos,churchgoers,1,2.885453275855104e-06
pos,disreputable,1,2.885453275855104e-06
pos,tourism,1,2.885453275855104e-06
pos,erotically,1,2.885453275855104e-06
pos,potatoes,1,2.885453275855104e-06
